2024-07-24 01:45:54.887 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeMacBook-Air.local with PID 27362 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
 -- 
2024-07-24 15:19:38.555 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@324faeac, org.springframework.security.web.context.SecurityContextPersistenceFilter@4e615208, org.springframework.security.web.header.HeaderWriterFilter@6178098b, org.springframework.web.filter.CorsFilter@5e47713, org.springframework.security.web.authentication.logout.LogoutFilter@40ad2b22, com.freebe.code.web.filter.JWTAuthenticationFilter@3c9bb9e7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@47080187, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@669d7cbc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@311b32ad, org.springframework.security.web.session.SessionManagementFilter@3adb078b, org.springframework.security.web.access.ExceptionTranslationFilter@327772f9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@398018d0] -- 
2024-07-24 15:19:38.577 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:19:38.579 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-07-24 15:19:38.710 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 1.428 seconds (JVM running for 1687.539) -- 
2024-07-24 15:19:38.716 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-07-24 15:19:42.245 [Thread-15] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:19:42.246 [Thread-15] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-4 - Shutdown initiated... -- 
2024-07-24 15:19:42.254 [Thread-15] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-4 - Shutdown completed. -- 
2024-07-24 15:19:42.627 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeAir.lan with PID 30084 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 15:19:42.627 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-07-24 15:19:42.919 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-07-24 15:19:43.025 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 104 ms. Found 2 JPA repository interfaces. -- 
2024-07-24 15:19:43.235 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-07-24 15:19:43.239 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:19:43.239 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-07-24 15:19:43.240 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-07-24 15:19:43.260 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-07-24 15:19:43.260 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 626 ms -- 
2024-07-24 15:19:43.327 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Starting... -- 
2024-07-24 15:19:43.381 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Start completed. -- 
2024-07-24 15:19:43.488 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:19:43.828 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-07-24 15:19:44.013 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-07-24 15:19:44.040 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-07-24 15:19:44.064 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: c6e9a304-517a-4203-aaf4-7e960a0b897a
 -- 
2024-07-24 15:19:44.077 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@28938c4c, org.springframework.security.web.context.SecurityContextPersistenceFilter@3f211e36, org.springframework.security.web.header.HeaderWriterFilter@a8fa7c5, org.springframework.web.filter.CorsFilter@4e47fbd2, org.springframework.security.web.authentication.logout.LogoutFilter@bf516f6, com.freebe.code.web.filter.JWTAuthenticationFilter@dc269c5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6412168, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@71870fea, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@18aac6e9, org.springframework.security.web.session.SessionManagementFilter@8e8b610, org.springframework.security.web.access.ExceptionTranslationFilter@1729cb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@31ae5d12] -- 
2024-07-24 15:19:44.095 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:19:44.097 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-07-24 15:19:44.216 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 1.745 seconds (JVM running for 1693.045) -- 
2024-07-24 15:19:44.220 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-07-24 15:20:24.394 [Thread-19] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:20:24.395 [Thread-19] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Shutdown initiated... -- 
2024-07-24 15:20:24.400 [Thread-19] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-5 - Shutdown completed. -- 
2024-07-24 15:20:24.708 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeAir.lan with PID 30084 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 15:20:24.709 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-07-24 15:20:25.013 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-07-24 15:20:25.128 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 114 ms. Found 2 JPA repository interfaces. -- 
2024-07-24 15:20:25.288 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-07-24 15:20:25.290 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:20:25.290 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-07-24 15:20:25.290 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-07-24 15:20:25.305 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-07-24 15:20:25.306 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 585 ms -- 
2024-07-24 15:20:25.348 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-6 - Starting... -- 
2024-07-24 15:20:25.398 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-6 - Start completed. -- 
2024-07-24 15:20:25.525 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:20:26.350 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-07-24 15:20:26.509 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-07-24 15:20:26.528 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-07-24 15:20:26.547 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 4a9af432-aab6-47b8-9b80-96afc9d647d8
 -- 
2024-07-24 15:20:26.561 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1da892dd, org.springframework.security.web.context.SecurityContextPersistenceFilter@746080e9, org.springframework.security.web.header.HeaderWriterFilter@cd888a1, org.springframework.web.filter.CorsFilter@2fe0c36c, org.springframework.security.web.authentication.logout.LogoutFilter@63042fd4, com.freebe.code.web.filter.JWTAuthenticationFilter@6561522d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@76198634, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3e4c85d6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6495eaaf, org.springframework.security.web.session.SessionManagementFilter@65a2fa, org.springframework.security.web.access.ExceptionTranslationFilter@35e6e3a2, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@48b05f72] -- 
2024-07-24 15:20:26.576 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:20:26.580 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-07-24 15:20:26.690 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.081 seconds (JVM running for 1735.518) -- 
2024-07-24 15:20:26.694 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-07-24 15:20:30.252 [Thread-23] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:20:30.254 [Thread-23] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-6 - Shutdown initiated... -- 
2024-07-24 15:20:30.271 [Thread-23] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-6 - Shutdown completed. -- 
2024-07-24 15:20:30.596 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeAir.lan with PID 30084 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 15:20:30.598 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-07-24 15:20:30.880 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-07-24 15:20:30.996 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 115 ms. Found 2 JPA repository interfaces. -- 
2024-07-24 15:20:31.159 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-07-24 15:20:31.161 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:20:31.162 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-07-24 15:20:31.162 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-07-24 15:20:31.178 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-07-24 15:20:31.178 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 572 ms -- 
2024-07-24 15:20:31.254 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-7 - Starting... -- 
2024-07-24 15:20:31.310 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-7 - Start completed. -- 
2024-07-24 15:20:31.466 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:20:31.862 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-07-24 15:20:31.967 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-07-24 15:20:31.980 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-07-24 15:20:31.999 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 90963336-f6e6-4d50-98a6-a4ea993096f4
 -- 
2024-07-24 15:20:32.013 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@42fea7a9, org.springframework.security.web.context.SecurityContextPersistenceFilter@2d2a5e15, org.springframework.security.web.header.HeaderWriterFilter@558ab628, org.springframework.web.filter.CorsFilter@f2545e3, org.springframework.security.web.authentication.logout.LogoutFilter@60a3abbc, com.freebe.code.web.filter.JWTAuthenticationFilter@43145cd5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@61d87e6e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@61e3af8b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@51d7dca0, org.springframework.security.web.session.SessionManagementFilter@2efa1c24, org.springframework.security.web.access.ExceptionTranslationFilter@6da42355, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4a90ddb7] -- 
2024-07-24 15:20:32.031 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:20:32.032 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-07-24 15:20:32.154 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 1.662 seconds (JVM running for 1740.982) -- 
2024-07-24 15:20:32.162 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-07-24 15:21:24.574 [Thread-27] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:21:24.580 [Thread-27] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-7 - Shutdown initiated... -- 
2024-07-24 15:21:24.598 [Thread-27] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-7 - Shutdown completed. -- 
2024-07-24 15:21:24.890 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeAir.lan with PID 30084 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 15:21:24.892 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-07-24 15:21:25.177 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-07-24 15:21:25.280 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 101 ms. Found 2 JPA repository interfaces. -- 
2024-07-24 15:21:25.417 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-07-24 15:21:25.418 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:21:25.419 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-07-24 15:21:25.419 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-07-24 15:21:25.432 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-07-24 15:21:25.434 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 530 ms -- 
2024-07-24 15:21:25.474 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-8 - Starting... -- 
2024-07-24 15:21:25.530 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-8 - Start completed. -- 
2024-07-24 15:21:25.661 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:21:26.110 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-07-24 15:21:26.206 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-07-24 15:21:26.224 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-07-24 15:21:26.238 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: b42dba4c-04fd-4cd7-a4fe-2d2af27b54e4
 -- 
2024-07-24 15:21:26.250 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@373b695b, org.springframework.security.web.context.SecurityContextPersistenceFilter@53ac3824, org.springframework.security.web.header.HeaderWriterFilter@20aadc56, org.springframework.web.filter.CorsFilter@43ccadcf, org.springframework.security.web.authentication.logout.LogoutFilter@34ebe37, com.freebe.code.web.filter.JWTAuthenticationFilter@50849184, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@15ef93fc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6351a57b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1852b7ac, org.springframework.security.web.session.SessionManagementFilter@722416de, org.springframework.security.web.access.ExceptionTranslationFilter@4de16c89, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1f61875d] -- 
2024-07-24 15:21:26.264 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:21:26.266 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-07-24 15:21:26.389 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 1.598 seconds (JVM running for 1795.217) -- 
2024-07-24 15:21:26.393 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-07-24 15:22:32.051 [Thread-31] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:22:32.051 [Thread-31] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-8 - Shutdown initiated... -- 
2024-07-24 15:22:32.055 [Thread-31] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-8 - Shutdown completed. -- 
2024-07-24 15:22:32.359 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeAir.lan with PID 30084 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-07-24 15:22:32.362 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-07-24 15:22:32.631 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-07-24 15:22:32.747 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 115 ms. Found 2 JPA repository interfaces. -- 
2024-07-24 15:22:32.890 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-07-24 15:22:32.891 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:22:32.891 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-07-24 15:22:32.892 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-07-24 15:22:32.903 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-07-24 15:22:32.904 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 534 ms -- 
2024-07-24 15:22:32.930 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-9 - Starting... -- 
2024-07-24 15:22:32.997 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-9 - Start completed. -- 
2024-07-24 15:22:33.095 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:22:33.501 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-07-24 15:22:33.584 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-07-24 15:22:33.608 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-07-24 15:22:33.622 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: dc0bed85-6b55-4e46-94fd-3dbfbe777e60
 -- 
2024-07-24 15:22:33.637 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@538c8, org.springframework.security.web.context.SecurityContextPersistenceFilter@78488960, org.springframework.security.web.header.HeaderWriterFilter@4382aa5f, org.springframework.web.filter.CorsFilter@2ef48ae5, org.springframework.security.web.authentication.logout.LogoutFilter@42306c13, com.freebe.code.web.filter.JWTAuthenticationFilter@26ef9aa2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@83e05e1, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5eb896eb, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6e86884c, org.springframework.security.web.session.SessionManagementFilter@6608d3e4, org.springframework.security.web.access.ExceptionTranslationFilter@3ee7d1d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@17e3ee0f] -- 
2024-07-24 15:22:33.653 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-07-24 15:22:33.655 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-07-24 15:22:33.762 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 1.493 seconds (JVM running for 1862.589) -- 
2024-07-24 15:22:33.765 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-07-24 15:22:45.475 [Thread-35] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-07-24 15:22:45.477 [Thread-35] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-9 - Shutdown initiated... -- 
2024-07-24 15:22:45.484 [Thread-35] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-9 - Shutdown completed. -- 
2024-07-24 15:22:45.888 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 17.0.7 on zhengbiaodeAir.lan with PID 30084 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
